Distance(mm),Time(ms),Hilbert Amptitude(mV)
155,0.41156,127.04775027925189
155,0.4116,124.20406044998133
155,0.41164,122.03413002853583
155,0.41168,122.08122125956315
155,0.41172,122.00452785809556
155,0.41176,122.04336939519725
155,0.4118,124.00314754061392
155,0.41184,126.09036241354393
155,0.41188,127.07433933382578
155,0.41192,126.63216135103681
155,0.41196,128.11144007695026
160,0.38,84.0050555472945
160,0.38004,95.01119141097703
160,0.38008,162.68966613725374
160,0.38012,99.37542096820073
160,0.38016,138.88114597395605
160,0.3802,124.94621009754688
160,0.38024,118.47342645562341
160,0.38028,135.04101768645216
160,0.38032,115.03710772473437
